serial,metro,ownershp,taxincl,rent,hhincome,sex,age,birthqtr,marst,hispan,racamind,racasian,racblk,racwht,empstat,labforce,ftotinc,incwelfr,uhrswork,weight1
289882,4,1,2,0,43500,2,56,3,1,0,1,1,2,1,3,1,43500,0,0,0.5
289882,4,1,2,0,43500,1,55,2,1,0,1,1,2,1,1,2,43500,0,32,0.5
289883,0,1,0,0,21600,2,74,2,5,0,1,1,1,2,3,1,21600,0,0,0.5
289884,3,2,0,920,15000,2,32,1,6,0,1,1,2,1,1,2,15000,0,40,0.5
289884,3,2,0,920,15000,1,8,3,6,0,1,1,2,1,0,0,15000,99999,0,0.5
289884,3,2,0,920,15000,1,5,3,6,0,1,1,2,1,0,0,15000,99999,0,0.5
289886,0,2,0,500,7800,1,60,2,6,0,1,1,2,1,3,1,7800,0,0,0.5
289888,0,1,2,0,71300,1,70,3,1,0,1,1,1,2,3,1,71300,0,30,0.5
289888,0,1,2,0,71300,2,54,2,1,0,1,1,1,2,1,2,71300,0,50,0.5
289889,4,2,0,610,42000,2,22,4,4,0,1,1,1,2,1,2,42000,0,40,0.5
289893,3,1,0,0,22200,2,69,4,1,0,1,1,1,2,3,1,22200,0,0,0.5
289893,3,1,0,0,22200,1,72,3,1,0,1,1,1,2,3,1,22200,0,0,0.5
289894,0,1,2,0,41500,2,37,1,4,0,1,1,1,2,1,2,41500,8400,45,0.5
289894,0,1,2,0,41500,2,9,4,6,0,1,1,1,2,0,0,41500,99999,0,0.5
289894,0,1,2,0,41500,2,6,4,6,0,1,1,1,2,0,0,41500,99999,0,0.5
289894,0,1,2,0,41500,1,3,2,6,0,1,1,1,2,0,0,41500,99999,0,0.5
289894,0,1,2,0,41500,1,3,2,6,0,1,1,1,2,0,0,41500,99999,0,0.5
289897,0,1,0,0,19200,1,64,3,6,0,1,1,2,1,3,1,12000,0,0,0.5
289897,0,1,0,0,19200,2,52,1,6,0,1,1,2,1,1,2,7200,0,10,0.5
289898,3,1,0,0,56600,1,69,4,1,0,1,1,1,2,3,1,56600,0,0,0.5
289898,3,1,0,0,56600,2,69,4,1,0,1,1,1,2,3,1,56600,0,0,0.5
289900,3,1,2,0,0,1,47,2,4,0,1,2,1,1,2,2,0,0,0,0.5
289904,3,1,2,0,74000,2,52,4,6,0,1,1,2,1,1,2,74000,0,40,0.5
289905,0,2,0,360,1300,2,55,3,4,0,1,1,1,2,3,1,1300,0,0,0.5
289907,1,2,0,600,23000,2,31,3,6,0,1,1,2,1,2,2,23000,0,40,0.5
289908,4,1,0,0,45400,1,78,3,1,0,1,1,1,2,3,1,45400,0,0,0.5
289908,4,1,0,0,45400,2,92,4,1,0,1,1,1,2,3,1,45400,0,0,0.5
289913,0,1,0,0,39490,2,71,4,1,0,2,1,1,2,3,1,39490,0,0,0.5
289913,0,1,0,0,39490,1,75,4,1,0,2,1,1,2,3,1,39490,0,0,0.5
289915,1,1,1,0,62000,1,31,3,1,0,1,1,1,2,1,2,62000,0,50,0.5
289915,1,1,1,0,62000,2,31,1,1,0,1,1,1,2,1,2,62000,0,45,0.5
289915,1,1,1,0,62000,2,6,4,6,0,1,1,1,2,0,0,62000,99999,0,0.5
289915,1,1,1,0,62000,1,4,1,6,0,1,1,1,2,0,0,62000,99999,0,0.5
289915,1,1,1,0,62000,1,2,1,6,0,1,1,1,2,0,0,62000,99999,0,0.5
289916,4,1,2,0,26000,1,59,3,1,0,1,1,1,2,1,2,26000,0,40,0.5
289916,4,1,2,0,26000,2,60,4,1,0,1,1,1,2,3,1,26000,0,0,0.5
289917,1,1,0,0,0,2,57,3,2,0,1,1,1,2,3,1,0,0,0,0.5
289918,3,2,0,1400,57000,1,40,4,4,0,1,1,2,1,1,2,27000,0,40,0.5
289918,3,2,0,1400,57000,2,25,4,6,0,1,1,2,1,1,2,27000,0,40,0.5
289919,3,1,2,0,64100,1,45,3,1,0,1,1,2,1,1,2,40200,0,37,0.5
289919,3,1,2,0,64100,2,41,1,1,0,1,1,2,1,1,2,40200,0,34,0.5
289919,3,1,2,0,64100,1,15,4,6,0,1,1,2,1,0,0,40200,0,0,0.5
289919,3,1,2,0,64100,2,10,4,6,0,1,1,2,1,0,0,40200,99999,0,0.5
289919,3,1,2,0,64100,1,8,1,6,0,1,1,2,1,0,0,40200,99999,0,0.5
289919,3,1,2,0,64100,1,25,1,6,0,1,1,2,1,1,2,23900,0,38,0.5
289922,3,2,0,830,12000,2,51,4,6,0,1,1,2,1,1,2,12000,0,25,0.5
289923,4,2,0,1000,74000,2,38,2,1,0,1,1,1,1,1,2,74000,0,40,0.5
289923,4,2,0,1000,74000,1,39,2,1,4,1,1,1,1,1,2,74000,0,40,0.5
289923,4,2,0,1000,74000,2,12,3,6,0,1,1,1,1,0,0,74000,99999,0,0.5
289923,4,2,0,1000,74000,2,10,4,6,0,1,1,1,1,0,0,74000,99999,0,0.5
289923,4,2,0,1000,74000,1,8,3,6,0,1,1,1,1,0,0,74000,99999,0,0.5
289923,4,2,0,1000,74000,2,6,3,6,0,1,1,1,1,0,0,74000,99999,0,0.5
289923,4,2,0,1000,74000,1,4,2,6,0,1,1,1,1,0,0,74000,99999,0,0.5
289924,0,2,0,480,5000,2,21,1,6,0,1,1,2,1,2,2,5000,0,40,0.5
289926,0,2,0,490,13500,2,68,1,5,0,1,1,2,1,3,1,13500,0,0,0.5
289929,3,1,2,0,40000,1,37,4,1,0,1,1,1,2,1,2,40000,0,72,0.5
289929,3,1,2,0,40000,2,35,3,1,0,1,1,1,2,3,1,40000,0,0,0.5
289929,3,1,2,0,40000,2,10,3,6,0,1,1,1,2,0,0,40000,99999,0,0.5
289929,3,1,2,0,40000,1,6,3,6,0,1,1,1,2,0,0,40000,99999,0,0.5
289930,3,1,1,0,61000,1,50,2,1,0,1,2,1,1,1,2,61000,0,40,0.5
289930,3,1,1,0,61000,2,45,1,1,0,1,2,1,1,1,2,61000,0,40,0.5
289930,3,1,1,0,61000,2,13,2,6,0,1,2,1,1,0,0,61000,99999,0,0.5
289931,3,1,0,0,67500,1,37,2,1,0,1,1,2,2,1,2,67500,0,30,0.5
289931,3,1,0,0,67500,2,34,2,1,0,1,1,1,2,3,1,67500,0,20,0.5
289931,3,1,0,0,67500,2,4,3,6,0,1,1,2,2,0,0,67500,99999,0,0.5
289931,3,1,0,0,67500,1,1,1,6,0,1,1,2,2,0,0,67500,99999,0,0.5
289933,0,2,0,700,36300,1,56,4,3,0,1,1,1,2,1,2,36300,0,42,0.5
289933,0,2,0,700,36300,1,15,4,6,0,1,1,1,2,0,0,36300,0,0,0.5
289933,0,2,0,700,36300,2,14,4,6,0,1,1,1,2,0,0,36300,99999,0,0.5
289933,0,2,0,700,36300,2,12,4,6,0,1,1,1,2,0,0,36300,99999,0,0.5
289934,4,1,0,0,72000,2,33,2,4,0,1,1,1,2,1,2,37000,0,40,0.5
289934,4,1,0,0,72000,1,33,4,6,0,1,1,1,2,1,2,37000,0,40,0.5
289934,4,1,0,0,72000,2,7,3,6,0,1,1,1,2,0,0,37000,99999,0,0.5
289934,4,1,0,0,72000,2,3,1,6,0,1,1,1,2,0,0,37000,99999,0,0.5
289935,1,1,1,0,43000,1,47,1,1,0,1,1,1,2,1,2,43000,0,50,0.5
289935,1,1,1,0,43000,2,35,3,1,0,1,1,1,2,3,1,43000,0,0,0.5
289935,1,1,1,0,43000,2,3,1,6,0,1,1,1,2,0,0,43000,99999,0,0.5
289937,3,1,0,0,57090,2,75,2,1,0,1,1,2,1,3,1,57090,0,0,0.5
289937,3,1,0,0,57090,1,78,1,1,0,1,1,2,1,2,2,57090,0,0,0.5
289938,4,2,0,160,14600,2,61,2,5,0,1,1,2,1,3,1,14600,0,0,0.5
289939,3,2,0,1400,6400,2,23,4,6,0,1,1,1,2,1,2,6400,0,40,0.5
289941,4,1,0,0,40000,1,36,2,1,1,1,1,1,2,1,2,40000,0,40,0.5
289941,4,1,0,0,40000,2,37,3,1,1,1,1,1,2,3,1,40000,0,0,0.5
289941,4,1,0,0,40000,2,12,3,6,1,1,1,1,2,0,0,40000,99999,0,0.5
289941,4,1,0,0,40000,2,6,3,6,1,1,1,1,2,0,0,40000,99999,0,0.5
289942,0,1,1,0,6000,2,30,1,1,0,1,1,1,2,3,1,6000,0,0,0.5
289942,0,1,1,0,6000,1,29,3,1,0,1,1,1,2,1,2,6000,0,36,0.5
289942,0,1,1,0,6000,1,8,1,6,0,1,1,1,2,0,0,6000,99999,0,0.5
289942,0,1,1,0,6000,1,6,4,6,0,1,1,1,2,0,0,6000,99999,0,0.5
289942,0,1,1,0,6000,2,0,3,6,0,1,1,1,2,0,0,6000,99999,0,0.5
289943,4,1,0,0,12000,1,59,3,4,0,1,1,1,2,3,1,12000,0,0,0.5
289943,4,1,0,0,12000,2,16,3,6,0,1,1,1,2,3,1,12000,0,0,0.5
289943,4,1,0,0,12000,1,14,4,6,0,1,1,1,2,0,0,12000,99999,0,0.5
289944,2,2,0,1000,46000,2,26,3,6,0,1,1,1,2,1,2,46000,0,40,0.5
289946,3,1,0,0,55620,2,62,3,1,0,1,1,1,2,3,1,55620,0,0,0.5
289946,3,1,0,0,55620,1,62,1,1,0,1,1,1,2,3,1,55620,0,40,0.5
289948,4,1,2,0,20000,1,72,3,4,0,1,1,2,1,3,1,20000,0,0,0.5
289951,0,2,0,440,50000,2,39,1,1,0,1,1,1,2,3,1,50000,0,0,0.5
289951,0,2,0,440,50000,1,50,2,1,0,1,1,1,2,1,2,50000,0,50,0.5
289951,0,2,0,440,50000,1,9,3,6,0,1,1,1,2,0,0,50000,99999,0,0.5
289952,1,1,1,0,10000,2,70,2,5,0,1,1,1,2,3,1,10000,0,0,0.5
289952,1,1,1,0,10000,2,15,3,6,0,1,1,1,2,0,0,10000,0,0,0.5
289953,0,2,0,0,33300,2,92,1,5,0,1,1,1,2,3,1,33300,0,0,0.5
289956,0,1,0,0,73100,2,87,4,5,0,1,1,1,2,3,1,19200,0,0,0.5
289956,0,1,0,0,73100,1,70,2,6,0,1,1,1,2,3,1,53900,0,0,0.5
289957,0,1,1,0,40000,1,67,3,1,0,1,1,1,2,1,2,40000,0,30,0.5
289957,0,1,1,0,40000,2,65,4,1,0,1,1,1,2,1,2,40000,0,30,0.5
289958,4,2,0,1000,64000,1,69,2,1,0,1,1,1,2,1,2,64000,0,40,0.5
289958,4,2,0,1000,64000,2,68,1,1,0,1,1,1,2,3,1,64000,0,0,0.5
289959,3,1,2,0,40,2,61,3,1,0,2,1,1,2,1,2,40,0,50,0.5
289959,3,1,2,0,40,1,61,3,1,0,2,1,1,2,1,2,40,0,30,0.5
289961,3,2,0,1000,30100,2,40,4,1,4,1,1,1,2,3,1,30100,6100,0,0.5
289961,3,2,0,1000,30100,1,34,3,1,4,1,1,1,2,1,2,30100,0,40,0.5
289961,3,2,0,1000,30100,1,16,2,6,4,1,1,1,2,3,1,30100,0,0,0.5
289961,3,2,0,1000,30100,2,11,4,6,4,1,1,1,2,0,0,30100,99999,0,0.5
289961,3,2,0,1000,30100,1,8,2,6,4,1,1,1,2,0,0,30100,99999,0,0.5
289961,3,2,0,1000,30100,1,7,4,6,4,1,1,1,2,0,0,30100,99999,0,0.5
289961,3,2,0,1000,30100,1,5,2,6,4,1,1,1,2,0,0,30100,99999,0,0.5
289961,3,2,0,1000,30100,2,44,2,6,4,1,1,1,2,3,1,30100,0,0,0.5
289962,0,2,0,640,39400,1,54,1,4,0,1,1,1,2,1,2,39400,0,40,0.5
289962,0,2,0,640,39400,1,19,3,6,0,1,1,1,2,3,1,39400,0,0,0.5
289963,0,1,0,0,65600,1,78,3,1,0,1,1,1,2,1,2,65600,0,20,0.5
289963,0,1,0,0,65600,2,77,4,1,0,1,1,1,2,3,1,65600,0,0,0.5
289965,3,1,2,0,52000,1,52,1,1,0,1,1,2,1,3,1,52000,0,0,0.5
289965,3,1,2,0,52000,2,45,4,1,0,1,1,2,1,1,2,52000,0,40,0.5
289966,0,1,2,0,52500,1,66,1,1,0,1,1,1,2,3,1,52500,0,0,0.5
289966,0,1,2,0,52500,2,67,1,1,0,1,1,1,2,3,1,52500,0,0,0.5
289968,0,2,0,610,47000,1,48,2,6,0,1,1,2,1,1,2,47000,0,40,0.5
289976,3,1,2,0,48000,2,34,2,1,0,1,1,2,1,1,2,48000,0,30,0.5
289976,3,1,2,0,48000,1,39,3,1,0,1,1,2,1,1,2,48000,0,40,0.5
289976,3,1,2,0,48000,2,57,3,4,0,1,1,2,1,3,1,48000,0,0,0.5
289979,3,1,2,0,47000,2,35,1,1,0,1,1,2,1,3,1,47000,0,20,0.5
289979,3,1,2,0,47000,1,35,3,1,0,1,1,2,1,1,2,47000,0,50,0.5
289979,3,1,2,0,47000,2,8,3,6,0,1,1,2,1,0,0,47000,99999,0,0.5
289980,4,1,1,0,2710,2,58,1,6,0,1,1,2,1,3,1,2710,0,37,0.5
289980,4,1,1,0,2710,2,5,2,6,0,1,1,2,1,0,0,2710,99999,0,0.5
289981,2,2,0,780,47700,1,48,1,5,0,1,1,2,1,1,2,21100,0,40,0.5
289981,2,2,0,780,47700,2,38,2,3,0,1,1,2,1,1,2,22200,0,40,0.5
289981,2,2,0,780,47700,1,23,1,6,0,1,1,2,1,3,1,0,0,0,0.5
289981,2,2,0,780,47700,2,18,4,6,0,1,1,2,1,3,1,4400,0,10,0.5
289982,0,2,0,550,60000,2,34,4,4,0,1,1,2,1,1,2,60000,0,40,0.5
289982,0,2,0,550,60000,1,12,3,6,0,1,1,2,1,0,0,60000,99999,0,0.5
289982,0,2,0,550,60000,1,6,4,6,0,1,1,2,1,0,0,60000,99999,0,0.5
289983,3,1,0,0,73000,1,31,4,1,0,1,1,2,1,1,2,73000,0,45,0.5
289983,3,1,0,0,73000,2,28,2,1,0,1,1,2,1,1,2,73000,0,25,0.5
289983,3,1,0,0,73000,2,6,1,6,0,1,1,2,1,0,0,73000,99999,0,0.5
289984,4,2,0,900,60000,2,49,4,6,0,1,1,2,1,3,1,0,0,0,0.5
289984,4,2,0,900,60000,1,57,1,4,0,1,1,2,1,1,2,0,0,40,0.5
289984,4,2,0,900,60000,2,30,1,6,0,1,1,2,1,1,2,0,0,30,0.5
289984,4,2,0,900,60000,1,0,1,6,0,1,1,2,1,0,0,0,99999,0,0.5
289987,3,1,0,0,93600,1,76,4,4,0,1,1,1,2,3,1,40400,0,20,0.5
289987,3,1,0,0,93600,2,73,4,4,0,1,1,1,2,3,1,40400,0,0,0.5
289992,0,1,2,0,42300,1,31,3,1,0,1,1,1,2,1,2,42300,0,55,0.5
289992,0,1,2,0,42300,2,28,2,1,0,1,1,1,2,3,1,42300,0,0,0.5
289992,0,1,2,0,42300,1,5,1,6,0,1,1,1,2,0,0,42300,99999,0,0.5
289992,0,1,2,0,42300,1,3,2,6,0,1,1,1,2,0,0,42300,99999,0,0.5
289992,0,1,2,0,42300,2,1,3,6,0,1,1,1,2,0,0,42300,99999,0,0.5
289993,4,1,0,0,31500,2,23,4,1,2,1,1,1,2,1,2,31500,0,16,0.5
289993,4,1,0,0,31500,1,26,1,1,0,1,1,2,1,1,2,31500,0,40,0.5
289994,3,1,0,0,20800,1,77,3,1,0,1,1,1,2,3,1,20800,0,0,0.5
289994,3,1,0,0,20800,2,73,4,1,0,1,1,1,2,3,1,20800,0,0,0.5
289995,0,2,0,500,49000,2,26,4,6,0,1,1,2,1,1,2,20700,0,25,0.5
289995,0,2,0,500,49000,1,40,3,6,0,1,1,2,1,3,1,20700,0,40,0.5
289995,0,2,0,500,49000,2,7,3,6,0,1,1,2,1,0,0,20700,99999,0,0.5
289995,0,2,0,500,49000,1,4,2,6,0,1,1,2,1,0,0,20700,99999,0,0.5
289995,0,2,0,500,49000,1,3,3,6,0,1,1,2,1,0,0,20700,99999,0,0.5
289995,0,2,0,500,49000,1,2,4,6,0,1,1,2,1,0,0,20700,99999,0,0.5
289997,3,1,2,0,143000,2,31,3,6,0,1,1,1,2,1,2,73000,0,40,0.5
289997,3,1,2,0,143000,1,29,3,6,0,1,1,1,2,1,2,73000,0,40,0.5
289998,0,1,2,0,49000,2,59,1,4,0,1,1,1,2,3,1,25000,0,0,0.5
289998,0,1,2,0,49000,1,58,4,4,0,1,1,1,2,1,2,24000,0,40,0.5
290003,3,1,2,0,38900,1,72,4,1,0,1,1,1,2,3,1,38900,0,0,0.5
290003,3,1,2,0,38900,2,72,1,1,0,1,1,1,2,3,1,38900,0,0,0.5
290007,0,1,2,0,103200,1,38,2,6,0,1,1,1,2,1,2,72600,0,40,0.5
290007,0,1,2,0,103200,2,38,1,6,0,1,1,1,2,1,2,72600,0,35,0.5
290008,4,2,0,750,500,1,46,3,1,4,1,1,1,1,1,2,500,0,8,0.5
290008,4,2,0,750,500,2,45,1,1,4,1,1,1,1,3,1,500,0,0,0.5
290008,4,2,0,750,500,1,19,1,6,4,1,1,1,1,3,1,500,0,0,0.5
290008,4,2,0,750,500,2,14,1,6,4,1,1,1,1,0,0,500,99999,0,0.5
290008,4,2,0,750,500,1,13,3,6,4,1,1,1,1,0,0,500,99999,0,0.5
290008,4,2,0,750,500,1,8,2,6,4,1,1,1,1,0,0,500,99999,0,0.5
290009,0,1,0,0,18400,2,76,1,5,0,1,1,1,2,3,1,18400,0,0,0.5
290011,0,1,0,0,24600,2,78,3,5,0,1,1,1,2,3,1,24600,0,0,0.5
290014,0,1,0,0,49900,2,74,2,3,0,1,1,2,1,3,1,49900,0,0,0.5
290015,0,2,0,800,3600,2,34,2,4,0,1,1,2,1,3,1,3600,0,0,0.5
290015,0,2,0,800,3600,2,17,2,6,0,1,1,2,1,3,1,3600,0,0,0.5
290015,0,2,0,800,3600,1,16,3,6,0,1,1,2,1,3,1,3600,0,0,0.5
290015,0,2,0,800,3600,2,13,4,6,0,1,1,2,1,0,0,3600,99999,0,0.5
290015,0,2,0,800,3600,2,12,1,6,0,1,1,2,1,0,0,3600,99999,0,0.5
290015,0,2,0,800,3600,2,11,1,6,0,1,1,2,1,0,0,3600,99999,0,0.5
290015,0,2,0,800,3600,2,10,3,6,0,1,1,2,1,0,0,3600,99999,0,0.5
290015,0,2,0,800,3600,2,9,3,6,0,1,1,2,1,0,0,3600,99999,0,0.5
290015,0,2,0,800,3600,2,8,3,6,0,1,1,2,1,0,0,3600,99999,0,0.5
290018,4,2,0,1100,50000,2,34,4,6,0,1,1,2,1,3,1,50000,0,40,0.5
290018,4,2,0,1100,50000,1,37,1,6,0,1,1,2,1,3,1,50000,0,0,0.5
290018,4,2,0,1100,50000,2,11,3,6,0,1,1,2,1,0,0,50000,99999,0,0.5
290018,4,2,0,1100,50000,1,6,4,6,0,1,1,2,1,0,0,50000,99999,0,0.5
290018,4,2,0,1100,50000,2,2,1,6,0,1,1,2,1,0,0,50000,99999,0,0.5
290018,4,2,0,1100,50000,2,0,2,6,0,1,1,2,1,0,0,50000,99999,0,0.5
290022,3,1,2,0,19700,1,70,1,1,0,1,1,1,2,3,1,19700,0,0,0.5
290022,3,1,2,0,19700,2,67,1,1,0,1,1,1,2,3,1,19700,0,0,0.5
290027,4,2,0,790,12000,2,43,4,6,0,1,1,2,1,2,2,12000,0,40,0.5
290027,4,2,0,790,12000,2,18,4,6,0,1,1,2,1,3,1,12000,0,0,0.5
290027,4,2,0,790,12000,1,13,3,6,0,1,1,2,1,0,0,12000,99999,0,0.5
290030,1,1,0,0,12700,2,66,4,2,0,1,1,1,2,3,1,12700,0,0,0.5
290030,1,1,0,0,12700,2,15,2,6,0,1,1,1,2,0,0,12700,0,0,0.5
290030,1,1,0,0,12700,2,10,1,6,0,1,1,1,2,0,0,12700,99999,0,0.5
290031,3,1,2,0,14000,1,21,1,1,0,1,1,1,2,1,2,14000,0,48,0.5
290031,3,1,2,0,14000,2,22,1,1,0,1,1,1,2,3,1,14000,0,0,0.5
290031,3,1,2,0,14000,1,46,1,1,0,1,1,1,2,3,1,14000,0,0,0.5
290031,3,1,2,0,14000,2,45,1,1,0,1,1,1,2,3,1,14000,0,0,0.5
290032,0,1,0,0,13200,1,92,2,5,0,1,1,2,1,3,1,13200,0,0,0.5
290033,4,2,0,800,52500,1,25,4,1,0,1,1,1,2,1,2,52500,0,40,0.5
290033,4,2,0,800,52500,2,24,2,1,0,1,1,1,2,3,1,52500,0,5,0.5
290035,2,1,2,0,66600,2,54,3,4,0,1,1,2,1,3,1,59400,0,30,0.5
290035,2,1,2,0,66600,2,25,4,6,0,1,1,2,1,1,2,59400,0,24,0.5
290035,2,1,2,0,66600,2,20,2,6,0,1,1,2,1,3,1,59400,0,0,0.5
290035,2,1,2,0,66600,2,19,3,6,0,1,1,2,1,1,2,59400,0,28,0.5
290035,2,1,2,0,66600,2,15,4,6,0,1,1,2,1,0,0,59400,0,0,0.5
290035,2,1,2,0,66600,1,14,2,6,0,1,1,2,1,0,0,59400,99999,0,0.5
290035,2,1,2,0,66600,2,8,2,6,0,1,1,2,1,0,0,59400,99999,0,0.5
290035,2,1,2,0,66600,2,0,3,6,0,1,1,2,1,0,0,59400,99999,0,0.5
290035,2,1,2,0,66600,1,29,3,6,0,1,1,2,1,1,2,7200,0,20,0.5
290036,0,1,0,0,46400,2,46,3,4,0,1,1,1,2,3,1,46400,0,40,0.5
290038,3,2,0,1600,29800,2,83,4,4,0,1,1,2,1,3,1,29800,0,0,0.5
290039,0,1,0,0,37400,1,62,1,1,0,1,1,1,2,3,1,37400,0,0,0.5
290039,0,1,0,0,37400,2,58,4,1,0,1,1,1,2,1,2,37400,0,35,0.5
290040,4,1,0,0,63000,2,54,3,1,0,1,1,1,2,1,2,63000,0,40,0.5
290040,4,1,0,0,63000,1,48,3,1,0,1,1,1,2,1,2,63000,0,44,0.5
290041,0,1,0,0,20000,2,48,3,1,1,1,1,1,1,1,2,20000,0,50,0.5
290041,0,1,0,0,20000,1,47,4,1,1,1,1,1,1,3,1,20000,0,0,0.5
290042,2,2,0,3600,424400,1,23,3,6,4,1,1,1,2,1,2,8700,0,40,0.5
290042,2,2,0,3600,424400,1,23,2,6,0,1,1,1,2,1,2,24000,0,47,0.5
290042,2,2,0,3600,424400,1,23,4,6,0,1,1,1,2,1,2,2700,0,18,0.5
290042,2,2,0,3600,424400,1,23,1,6,0,1,1,1,2,3,1,0,0,0,0.5
290042,2,2,0,3600,424400,1,23,4,6,0,1,1,1,2,1,2,65000,0,40,0.5
290044,3,1,0,0,30000,1,44,3,4,0,1,1,1,2,1,2,30000,0,40,0.5
290048,0,1,0,0,47000,2,67,3,6,0,1,1,1,2,3,1,47000,0,12,0.5
290049,0,1,0,0,43000,2,56,4,1,0,1,1,2,1,3,1,43000,0,0,0.5
290049,0,1,0,0,43000,1,62,2,1,0,1,1,2,1,1,2,43000,0,40,0.5
290049,0,1,0,0,43000,1,27,2,4,0,1,1,2,1,1,2,43000,0,40,0.5
290049,0,1,0,0,43000,2,12,3,6,0,1,1,2,1,0,0,43000,99999,0,0.5
290049,0,1,0,0,43000,1,2,1,6,0,1,1,2,1,0,0,43000,99999,0,0.5
290050,3,1,1,0,57090,2,68,2,6,0,1,1,1,2,3,1,57090,0,0,0.5
290052,4,2,0,1200,52310,1,37,4,1,4,1,1,1,2,1,2,52310,0,50,0.5
290052,4,2,0,1200,52310,2,33,4,1,4,1,1,1,2,3,1,52310,0,0,0.5
290052,4,2,0,1200,52310,1,5,2,6,0,1,1,1,2,0,0,52310,99999,0,0.5
290053,0,1,0,0,26000,1,69,1,6,0,1,1,2,1,3,1,26000,0,0,0.5
290053,0,1,0,0,26000,1,63,2,6,0,1,1,2,1,3,1,26000,0,0,0.5
290054,0,1,0,0,14600,2,71,2,1,0,1,1,1,2,3,1,14600,0,0,0.5
290054,0,1,0,0,14600,1,75,4,1,0,1,1,1,2,3,1,14600,0,0,0.5
290055,0,1,0,0,49900,2,76,1,4,0,1,1,2,1,3,1,49900,0,0,0.5
290055,0,1,0,0,49900,1,50,1,4,0,1,1,2,1,1,2,49900,0,60,0.5
290056,3,1,0,0,17000,2,60,3,1,0,1,1,1,2,3,1,17000,0,0,0.5
290056,3,1,0,0,17000,2,60,3,1,0,1,1,1,2,3,1,17000,0,0,0.5
290058,3,1,0,0,20400,1,63,1,3,0,1,1,2,1,3,1,20400,0,0,0.5
290059,3,1,2,0,30900,2,67,2,5,0,1,1,1,2,3,1,30900,0,0,0.5
290059,3,1,2,0,30900,1,45,1,6,0,1,1,1,2,1,2,30900,0,40,0.5
290060,0,1,0,0,12800,2,58,1,5,0,1,1,1,2,1,2,12800,0,30,0.5
290060,0,1,0,0,12800,1,15,1,6,0,1,1,2,2,0,0,12800,0,0,0.5
290060,0,1,0,0,12800,2,12,4,6,0,1,1,2,2,0,0,12800,99999,0,0.5
290060,0,1,0,0,12800,2,9,4,6,0,1,1,2,2,0,0,12800,99999,0,0.5
290063,4,2,0,1100,44190,1,60,4,1,0,1,1,1,2,1,2,44190,0,30,0.5
290063,4,2,0,1100,44190,2,50,1,1,0,1,1,1,2,1,2,44190,0,30,0.5
290069,0,1,0,0,40800,1,69,4,1,0,1,1,1,2,3,1,40800,0,0,0.5
290069,0,1,0,0,40800,2,62,2,1,0,1,1,1,2,1,2,40800,0,40,0.5
290070,2,2,0,740,12500,1,25,2,6,0,1,1,2,1,1,2,12500,0,24,0.5
290072,0,2,0,380,27300,1,66,1,6,0,1,1,1,2,2,2,27300,0,20,0.5
290073,3,2,0,900,75000,1,25,3,4,0,1,1,1,2,1,2,75000,0,50,0.5
290073,3,2,0,900,75000,2,22,3,6,0,1,1,1,2,3,1,75000,0,0,0.5
290074,0,1,0,0,7000,1,69,2,5,0,1,1,1,2,3,1,7000,0,0,0.5
290075,0,2,0,300,5650,2,42,3,6,0,1,1,2,1,3,1,5650,0,0,0.5
290075,0,2,0,300,5650,1,16,4,6,0,1,1,2,1,3,1,5650,0,0,0.5
290075,0,2,0,300,5650,2,15,1,6,0,1,1,2,1,0,0,5650,0,0,0.5
290075,0,2,0,300,5650,2,8,1,6,0,1,1,2,1,0,0,5650,99999,0,0.5
290075,0,2,0,300,5650,2,6,3,6,0,1,1,2,1,0,0,5650,99999,0,0.5
290079,0,1,0,0,40300,1,77,2,1,0,1,1,1,2,3,1,40300,0,0,0.5
290079,0,1,0,0,40300,2,74,4,1,0,1,1,1,2,3,1,40300,0,0,0.5
290082,3,2,0,250,69000,1,30,3,1,0,1,1,1,2,1,2,69000,0,38,0.5
290082,3,2,0,250,69000,2,29,2,1,0,1,1,1,2,1,2,69000,0,40,0.5
290082,3,2,0,250,69000,1,7,2,6,0,1,1,1,2,0,0,69000,99999,0,0.5
290084,1,1,2,0,70000,2,37,2,1,0,1,1,1,2,1,2,70000,0,40,0.5
290084,1,1,2,0,70000,1,38,4,1,0,1,1,1,2,1,2,70000,0,40,0.5
290084,1,1,2,0,70000,2,8,4,6,0,1,1,1,2,0,0,70000,99999,0,0.5
290085,4,1,0,0,7100,2,51,2,4,0,1,1,1,2,1,2,7100,0,8,0.5
290086,0,1,2,0,38600,2,80,4,5,0,1,1,2,1,3,1,38600,0,0,0.5
290086,0,1,2,0,38600,1,59,1,4,0,1,1,2,1,3,1,38600,0,0,0.5
290086,0,1,2,0,38600,2,35,4,6,0,1,1,2,1,1,2,38600,0,30,0.5
290087,3,1,0,0,25100,2,60,1,5,0,1,1,1,2,1,2,25100,0,38,0.5
290090,3,1,2,0,5700,2,62,3,6,0,1,1,2,1,3,1,5700,0,25,0.5
290092,1,1,0,0,20800,2,86,4,5,0,1,1,1,2,3,1,20800,0,0,0.5
290095,4,1,2,0,73400,2,32,4,4,0,1,1,1,2,1,2,73400,0,75,0.5
290096,4,1,0,0,44900,2,82,2,4,0,1,1,2,1,3,1,44900,0,0,0.5
290096,4,1,0,0,44900,1,54,1,6,0,1,1,2,1,1,2,44900,0,40,0.5
